country_long,gender,age
Chile,Female,34
Poland,Male,31
Egypt,Female,26
Colombia,Male,42
Spain,Female,32
Spain,Female,32
Spain,Male,26
Spain,Male,28
Spain,Male,29
Egypt,Female,27
Colombia,Male,30
Paraguay,Male,33
Chile,Male,21
Paraguay,Male,21
AIN,Female,19
Chile,Male,25
Chile,Female,29
Angola,Male,20
Chile,Male,33
Chile,Male,35
Iceland,Female,24
Zambia,Male,22
Peru,Male,30
Peru,Female,30
Zambia,Male,20
Portugal,Female,24
Portugal,Female,40
Portugal,Female,30
Portugal,Female,28
Portugal,Female,24
Portugal,Male,33
Portugal,Female,33
Portugal,Male,25
Portugal,Male,23
Portugal,Male,25
Portugal,Male,24
Portugal,Female,38
Portugal,Female,41
Portugal,Female,24
Portugal,Male,31
Portugal,Female,27
Portugal,Male,31
Portugal,Female,32
Portugal,Male,31
Portugal,Male,32
Portugal,Female,32
Portugal,Female,28
Jamaica,Male,24
Jamaica,Male,24
Portugal,Female,28
Portugal,Male,18
Eritrea,Female,17
Eritrea,Male,18
Chile,Male,27
Burundi,Female,22
New Zealand,Male,45
New Zealand,Female,31
New Zealand,Female,44
New Zealand,Male,37
New Zealand,Female,51
New Zealand,Female,27
New Zealand,Male,37
New Zealand,Male,26
Australia,Female,21
Australia,Female,29
Australia,Female,26
Japan,Male,23
Japan,Male,24
Japan,Male,25
Japan,Male,23
Japan,Female,23
Japan,Female,22
Japan,Male,30
Japan,Female,21
Japan,Female,23
Japan,Female,21
Japan,Female,25
Japan,Male,29
Japan,Male,28
Australia,Female,23
Australia,Male,23
Australia,Female,21
Australia,Female,30
Australia,Male,33
Australia,Male,24
Australia,Male,33
Australia,Male,31
Australia,Female,29
Australia,Female,31
Australia,Male,21
Australia,Male,25
Australia,Female,24
Australia,Female,25
Australia,Female,30
Australia,Female,25
Australia,Male,28
Australia,Male,24
Australia,Female,19
Australia,Male,23
Australia,Male,25
Australia,Female,26
Australia,Female,28
Australia,Female,24
Australia,Female,21
Australia,Female,35
Australia,Female,28
Australia,Female,29
Australia,Male,28
Australia,Female,26
Australia,Female,37
Australia,Female,28
Australia,Male,28
Australia,Male,26
Australia,Male,25
Australia,Female,42
Australia,Female,33
Australia,Female,24
Australia,Male,27
Australia,Male,25
Australia,Male,21
Australia,Female,26
Australia,Male,38
Australia,Male,28
Australia,Female,33
Australia,Female,29
Australia,Female,28
Australia,Male,29
Australia,Male,28
Australia,Female,23
Australia,Female,31
Australia,Male,28
Australia,Male,30
Australia,Female,28
Australia,Female,27
Australia,Male,27
Australia,Female,21
Australia,Male,30
Australia,Male,19
Australia,Female,23
Australia,Male,22
Australia,Male,33
Australia,Male,27
Australia,Female,25
Australia,Female,30
Australia,Male,19
Australia,Female,47
Australia,Female,24
Australia,Male,29
Australia,Female,31
Australia,Male,21
Australia,Female,19
Australia,Male,22
Australia,Male,24
Australia,Male,31
Vietnam,Female,31
Australia,Female,28
Australia,Female,30
Australia,Female,26
Australia,Female,26
Australia,Female,35
Australia,Female,25
Australia,Female,20
Australia,Female,22
Australia,Female,28
Australia,Female,43
Australia,Female,35
Australia,Female,30
Australia,Female,35
Australia,Female,36
Australia,Female,30
Australia,Female,34
New Zealand,Female,25
New Zealand,Female,25
New Zealand,Male,21
New Zealand,Male,27
New Zealand,Female,23
New Zealand,Female,23
New Zealand,Male,25
New Zealand,Male,21
New Zealand,Female,21
Australia,Male,29
Australia,Male,28
Australia,Male,21
Australia,Male,28
Australia,Male,29
Australia,Male,37
Australia,Male,22
Australia,Male,24
Australia,Male,32
Australia,Male,36
Australia,Male,26
New Zealand,Male,33
New Zealand,Female,33
New Zealand,Female,34
New Zealand,Female,22
Republic of Korea,Female,28
Republic of Korea,Female,28
Australia,Male,17
Australia,Female,37
Australia,Male,31
Australia,Female,27
Australia,Male,24
Australia,Female,33
Australia,Female,25
Australia,Female,28
Australia,Male,22
Australia,Male,23
Australia,Male,27
Australia,Female,22
Australia,Female,23
Australia,Male,25
Australia,Male,26
Australia,Female,31
Australia,Female,28
Australia,Female,21
Australia,Male,23
New Zealand,Female,23
Australia,Male,29
Australia,Female,32
Australia,Female,30
Australia,Male,24
Australia,Male,34
Australia,Female,26
Australia,Male,38
Australia,Male,34
Australia,Female,30
Australia,Female,27
Australia,Male,30
Australia,Male,26
Australia,Female,25
Australia,Female,32
Australia,Female,29
Australia,Female,26
Australia,Male,26
Australia,Male,26
Australia,Male,24
Australia,Male,21
Australia,Male,28
Australia,Male,25
Australia,Female,27
Australia,Female,28
Australia,Female,26
Australia,Male,25
Australia,Female,30
Australia,Male,23
Australia,Male,26
Australia,Female,26
Australia,Male,24
Australia,Female,25
Australia,Male,32
Australia,Male,25
Australia,Male,22
Australia,Male,28
Australia,Female,24
Australia,Male,24
Ecuador,Female,24
Ecuador,Female,26
United Republic of Tanzania,Female,38
Ecuador,Female,26
Indonesia,Male,27
Indonesia,Male,24
Australia,Female,23
Australia,Female,31
Australia,Male,23
Australia,Male,30
Australia,Female,18
Australia,Male,18
Australia,Male,25
Australia,Female,28
Australia,Female,32
Lithuania,Male,24
Lithuania,Female,35
Australia,Female,48
Australia,Male,43
Australia,Female,50
Australia,Female,36
Australia,Male,36
Australia,Male,46
Australia,Female,70
Australia,Male,51
Australia,Female,28
Australia,Female,33
Australia,Female,44
Australia,Male,31
Lithuania,Male,24
Lithuania,Female,23
Indonesia,Female,23
Mongolia,Female,27
Republic of Korea,Female,21
Republic of Korea,Male,25
Republic of Korea,Female,20
Republic of Korea,Male,29
Republic of Korea,Female,21
Republic of Korea,Male,22
Republic of Korea,Female,20
Republic of Korea,Female,22
Indonesia,Female,25
Tunisia,Male,27
Tunisia,Female,27
Tunisia,Male,27
South Africa,Male,22
Hungary,Male,32
Hungary,Male,25
Montenegro,Male,31
Hungary,Female,24
Hungary,Male,24
Ireland,Female,29
Hungary,Female,30
Hungary,Female,31
Bosnia and Herzegovina,Female,33
Hungary,Female,28
Hungary,Male,37
Bosnia and Herzegovina,Female,27
Hungary,Female,28
Hungary,Male,30
AIN,Male,25
Hungary,Female,33
Hungary,Female,28
Hungary,Female,24
Hungary,Male,27
Hungary,Male,21
Hungary,Male,26
Hungary,Female,21
Indonesia,Female,31
Hungary,Female,30
Japan,Female,22
Japan,Female,30
Japan,Female,27
Japan,Male,36
Japan,Male,29
Japan,Male,40
Japan,Female,34
Australia,Female,29
Australia,Female,30
Australia,Female,35
Australia,Female,25
Australia,Female,26
Australia,Female,26
Australia,Female,24
Australia,Female,31
Australia,Female,30
Australia,Female,24
Australia,Female,32
Australia,Female,22
Australia,Female,30
Australia,Female,21
Australia,Female,36
Australia,Female,23
Australia,Female,30
Australia,Female,33
Australia,Female,27
Nigeria,Male,36
Nigeria,Male,29
South Africa,Male,23
Portugal,Male,42
Portugal,Male,39
Portugal,Male,39
Portugal,Female,38
Portugal,Female,31
Nigeria,Female,38
Australia,Female,23
Australia,Female,24
Australia,Male,21
Australia,Female,24
Australia,Female,17
Czechia,Male,31
Czechia,Male,24
Belgium,Male,26
Belgium,Male,36
Belgium,Male,25
Belgium,Male,28
Nigeria,Female,27
Indonesia,Male,35
Australia,Female,22
Australia,Female,17
Australia,Female,17
Australia,Female,21
Australia,Female,19
Australia,Female,20
Australia,Female,28
Australia,Male,37
Australia,Female,28
Australia,Male,26
Indonesia,Male,21
Malta,Male,21
Tunisia,Male,19
Kenya,Female,25
Lithuania,Male,27
Lithuania,Female,30
Lithuania,Female,23
Lithuania,Female,28
Spain,Male,23
Spain,Male,21
Spain,Male,23
Spain,Male,23
Spain,Male,17
Spain,Male,23
Spain,Male,23
Spain,Male,24
Spain,Male,23
Spain,Male,21
Poland,Male,36
Poland,Male,36
Poland,Female,26
Madagascar,Female,25
Malta,Female,19
Spain,Male,21
Spain,Male,22
Spain,Male,24
Spain,Male,20
Spain,Male,20
Spain,Male,23
Spain,Male,23
Spain,Male,21
Spain,Male,24
Spain,Male,21
Spain,Male,23
Spain,Male,22
Tunisia,Male,30
Czechia,Male,25
Czechia,Male,29
Czechia,Male,25
Czechia,Female,24
Latvia,Male,25
Latvia,Male,30
Latvia,Male,33
Latvia,Male,27
Hungary,Female,24
Poland,Male,31
Poland,Female,28
Poland,Male,23
Poland,Female,23
Poland,Female,29
Poland,Female,25
Poland,Female,34
Poland,Female,28
Poland,Female,27
Poland,Male,25
Poland,Female,25
Czechia,Male,34
Czechia,Female,22
Hungary,Female,28
Hungary,Female,25
Hungary,Male,32
Hungary,Male,37
Belgium,Male,35
Belgium,Male,32
Belgium,Male,20
Hungary,Male,21
Hungary,Male,27
Hungary,Male,29
Egypt,Male,23
Spain,Female,24
Hungary,Female,26
Hungary,Male,26
United States of America,Female,28
United States of America,Female,21
United States of America,Female,19
United States of America,Female,20
United States of America,Female,18
United States of America,Female,19
United States of America,Female,25
United States of America,Female,23
United States of America,Female,22
Latvia,Male,35
United States of America,Male,26
United States of America,Male,32
United States of America,Female,22
United States of America,Female,19
United States of America,Female,32
Egypt,Male,21
Egypt,Male,21
Dominican Republic,Male,24
Mali,Male,20
Lithuania,Male,30
Lithuania,Male,28
Lithuania,Male,38
Portugal,Female,33
Portugal,Female,28
Portugal,Male,25
Portugal,Male,32
Portugal,Female,25
Portugal,Female,35
Portugal,Female,20
Lithuania,Male,35
Bolivia,Female,23
United States of America,Female,21
United States of America,Female,26
United States of America,Female,26
United States of America,Female,26
United States of America,Female,24
United States of America,Female,30
United States of America,Female,34
United States of America,Female,29
United States of America,Female,25
United States of America,Female,28
United States of America,Female,36
United States of America,Female,24
United States of America,Female,22
United States of America,Female,20
United States of America,Female,24
United States of America,Female,31
United States of America,Female,32
United States of America,Female,26
United States of America,Female,31
South Africa,Male,30
South Africa,Male,28
South Africa,Female,24
South Africa,Male,27
South Africa,Female,32
South Africa,Female,19
South Africa,Female,39
South Africa,Male,35
United States of America,Male,22
United States of America,Male,21
United States of America,Male,23
United States of America,Male,21
United States of America,Male,23
United States of America,Male,22
United States of America,Male,19
United States of America,Male,22
United States of America,Male,23
United States of America,Male,23
United States of America,Male,26
United States of America,Male,21
United States of America,Male,27
United States of America,Male,20
United States of America,Male,23
United States of America,Male,22
United States of America,Male,20
United States of America,Male,22
United States of America,Male,31
Dominican Republic,Male,29
Lithuania,Female,26
Lithuania,Male,29
Dominican Republic,Male,33
Dominican Republic,Female,21
Lithuania,Female,36
Eritrea,Male,24
Tunisia,Female,30
Tunisia,Female,26
Belgium,Female,23
Belgium,Female,23
Belgium,Female,20
Belgium,Female,30
Belgium,Male,28
Dominican Republic,Male,36
Dominican Republic,Female,18
Peru,Male,35
Dominican Republic,Male,17
Peru,Female,28
Peru,Male,22
Peru,Female,25
United States of America,Male,28
United States of America,Male,17
United States of America,Male,19
United States of America,Female,28
United States of America,Male,23
United States of America,Female,16
United States of America,Male,30
United States of America,Female,18
United States of America,Female,19
United States of America,Male,25
United States of America,Female,18
United States of America,Female,20
Peru,Male,29
United States of America,Female,23
United States of America,Male,49
United States of America,Male,35
United States of America,Male,28
United States of America,Male,22
United States of America,Female,20
United States of America,Female,31
United States of America,Male,23
United States of America,Female,31
United States of America,Male,39
United States of America,Female,20
United States of America,Male,24
United States of America,Male,28
United States of America,Female,23
United States of America,Female,32
United States of America,Female,23
United States of America,Female,29
Peru,Female,21
Peru,Female,26
Marshall Islands,Male,19
Peru,Female,33
United States of America,Female,24
United States of America,Male,28
United States of America,Female,32
United States of America,Female,29
United States of America,Male,27
United States of America,Male,23
United States of America,Male,27
United States of America,Female,32
United States of America,Male,26
United States of America,Female,29
United States of America,Male,27
United States of America,Male,25
United States of America,Female,35
United States of America,Female,25
United States of America,Female,28
United States of America,Male,27
United States of America,Female,24
United States of America,Male,24
United States of America,Female,26
United States of America,Male,28
United States of America,Female,24
United States of America,Male,27
United States of America,Female,26
United States of America,Female,27
United States of America,Female,24
United States of America,Female,33
United States of America,Male,27
United States of America,Female,26
United States of America,Male,29
United States of America,Male,28
United States of America,Female,41
United States of America,Female,26
United States of America,Male,28
United States of America,Male,26
United States of America,Female,33
United States of America,Male,25
United States of America,Female,27
United States of America,Female,38
United States of America,Male,25
United States of America,Female,29
United States of America,Female,32
United States of America,Female,31
Tonga,Male,19
Tonga,Female,21
New Zealand,Female,19
New Zealand,Male,23
New Zealand,Male,23
New Zealand,Male,22
New Zealand,Male,22
New Zealand,Female,25
New Zealand,Male,36
New Zealand,Female,23
New Zealand,Male,22
New Zealand,Male,19
New Zealand,Male,22
New Zealand,Male,20
New Zealand,Male,20
New Zealand,Female,23
New Zealand,Female,33
New Zealand,Female,25
New Zealand,Female,31
New Zealand,Male,22
New Zealand,Female,33
New Zealand,Male,21
New Zealand,Female,29
New Zealand,Female,25
New Zealand,Female,23
New Zealand,Male,21
New Zealand,Male,21
New Zealand,Female,25
New Zealand,Male,25
New Zealand,Female,22
New Zealand,Female,21
New Zealand,Female,23
New Zealand,Male,25
New Zealand,Female,30
New Zealand,Female,26
New Zealand,Male,23
New Zealand,Male,20
New Zealand,Male,22
New Zealand,Male,19
New Zealand,Female,28
New Zealand,Female,26
New Zealand,Female,23
New Zealand,Female,24
New Zealand,Female,23
New Zealand,Female,25
New Zealand,Female,24
New Zealand,Male,30
New Zealand,Male,29
New Zealand,Female,19
New Zealand,Male,26
New Zealand,Male,24
New Zealand,Male,34
New Zealand,Female,27
New Zealand,Male,22
New Zealand,Male,21
New Zealand,Female,25
New Zealand,Female,23
New Zealand,Female,23
New Zealand,Male,24
New Zealand,Female,26
New Zealand,Male,28
New Zealand,Male,23
New Zealand,Male,26
New Zealand,Female,23
New Zealand,Female,25
People's Republic of China,Female,26
People's Republic of China,Male,24
People's Republic of China,Male,25
People's Republic of China,Male,29
People's Republic of China,Male,19
People's Republic of China,Male,20
People's Republic of China,Male,20
People's Republic of China,Male,19
People's Republic of China,Male,27
People's Republic of China,Male,17
People's Republic of China,Male,20
People's Republic of China,Male,22
People's Republic of China,Male,21
People's Republic of China,Female,26
People's Republic of China,Female,22
People's Republic of China,Female,16
People's Republic of China,Female,19
People's Republic of China,Female,21
People's Republic of China,Female,22
People's Republic of China,Female,21
People's Republic of China,Male,30
People's Republic of China,Female,20
People's Republic of China,Female,23
People's Republic of China,Female,20
People's Republic of China,Female,21
People's Republic of China,Female,18
People's Republic of China,Female,28
People's Republic of China,Female,16
People's Republic of China,Female,25
People's Republic of China,Female,21
People's Republic of China,Female,19
Australia,Female,26
Australia,Female,22
Australia,Male,37
Australia,Male,33
Australia,Male,28
Australia,Female,31
Australia,Female,21
Australia,Male,37
Australia,Male,31
Australia,Female,27
Australia,Female,22
Australia,Female,24
Australia,Male,26
Australia,Male,33
Australia,Female,32
Australia,Male,31
Australia,Female,31
Australia,Male,29
Australia,Female,27
Australia,Female,25
Australia,Male,23
Australia,Male,27
Australia,Female,20
Australia,Female,29
Australia,Male,30
Australia,Male,25
Australia,Female,31
Australia,Female,25
Australia,Female,28
Australia,Female,29
Australia,Female,22
Australia,Male,26
Australia,Male,29
Australia,Male,34
New Zealand,Male,25
New Zealand,Female,24
New Zealand,Female,21
New Zealand,Male,29
New Zealand,Female,29
New Zealand,Female,24
New Zealand,Female,36
New Zealand,Female,35
New Zealand,Male,23
New Zealand,Male,29
New Zealand,Female,23
New Zealand,Male,28
Australia,Female,29
Australia,Male,27
Australia,Female,32
Australia,Female,20
Australia,Female,33
Australia,Female,26
Australia,Male,22
Australia,Female,27
Australia,Male,27
Tonga,Female,28
Thailand,Male,25
Australia,Male,31
Australia,Male,29
Australia,Female,28
Australia,Male,24
Australia,Male,30
Australia,Female,28
Australia,Male,27
Australia,Female,27
Australia,Female,29
Australia,Male,24
Australia,Female,32
Australia,Female,26
Australia,Female,26
Australia,Female,22
Australia,Male,31
Australia,Female,22
Australia,Male,26
Australia,Female,25
Australia,Female,32
Australia,Male,26
Australia,Male,33
Australia,Female,31
Australia,Female,33
Australia,Female,22
Australia,Female,26
Australia,Female,33
Australia,Female,31
Australia,Female,32
Australia,Female,23
Australia,Male,25
Australia,Female,27
Australia,Female,29
Australia,Female,37
Australia,Male,32
Australia,Male,33
Australia,Female,25
Australia,Male,32
Thailand,Female,21
Japan,Male,25
Japan,Male,26
Japan,Male,25
Japan,Female,20
Japan,Female,20
Japan,Female,22
Japan,Female,26
Japan,Male,25
Japan,Male,28
Japan,Female,33
Japan,Female,30
Japan,Female,27
Japan,Male,31
Japan,Male,35
Japan,Male,31
Japan,Male,40
Japan,Female,33
Japan,Male,22
Japan,Female,24
Japan,Female,25
